"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","4","2020","","","1707","18657","771","5129265"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","5","2020","","","2760","26109","879","7180110"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","6","2020","","","2681","23070","872","6344750"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","7","2020","","","1802","17221","799","4736760"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","8","2020","","","2478","22492","861","6185525"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","9","2020","","","2247","21134","851","5810125"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","10","2020","","","3047","23577","897","6483680"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","11","2020","","","3298","22662","830","6231225"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","424","HEREDIA-MERCEDES SUR Y VICEVERSA","R1240","HEREDIA-MERCEDES SUR-PARQUE LOS ANGELES","12","2020","","","3881","28025","874","7813920"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","1","2020","","","607","2217","286","609675"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","2","2020","","","557","3268","290","898700"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","3","2020","","","365","2380","231","654500"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","4","2020","","","181","1260","120","346500"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","5","2020","","","129","1710","120","470250"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","6","2020","","","108","1724","132","474100"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","7","2020","","","92","1382","132","380050"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","8","2020","","","95","1468","120","403700"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","9","2020","","","91","1534","126","421850"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","10","2020","","","149","1649","132","453475"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","11","2020","","","158","1455","120","400125"
"AUTOTRANSPORTES ROSOL LIMITADA","3-102-067082","442","HEREDIA-CUBUJUQUI Y VICEVERSA","R1241","HEREDIA-CUBUJUQUI-SAN JORGE-PARQUE LOS ANGELES","12","2020","","","176","1866","132","520365"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","1","2020","","","516","4892","248","6653120"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","2","2020","","","806","7239","232","9845040"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","3","2020","","","459","6227","188","8468720"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","4","2020","","","264","3584","100","4874240"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","5","2020","","","385","4636","116","6304960"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","6","2020","","","494","6794","120","9239840"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","7","2020","","","385","5008","124","6810880"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","8","2020","","","299","4083","124","5552880"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","9","2020","","","221","2946","120","4006560"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","10","2020","","","277","3446","124","4686560"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","11","2020","","","260","3917","120","5327120"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1780","BRIBRI-SHIROLES POR BAMBU","12","2020","","","393","5587","124","7598320"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","1","2020","","","689","6426","259","7261380"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","2","2020","","","1048","9511","241","10747430"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","3","2020","","","449","6001","189","6781130"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","4","2020","","","200","2722","100","3075860"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","5","2020","","","276","3615","116","4084950"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","6","2020","","","468","6073","120","6862490"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","7","2020","","","271","3811","124","4306430"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","8","2020","","","243","3277","124","3703010"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","9","2020","","","178","2593","120","2930090"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","10","2020","","","236","3182","124","3595660"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","11","2020","","","266","3362","120","3799060"
"AUTOTRANSPORTES RUTA SETECIENTOS DIEZ S.A.","3-101-749433","710","BRIBRI-SHIROLES","R1781","BRIBRI-SHIROLES POR LA PERA","12","2020","","","355","4602","124","5200260"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","1","2020","","","1554","20658","1039","7746750"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","2","2020","","","1714","22394","939","8397750"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","3","2020","","","1225","16440","324","6165000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","4","2020","","","710","9016","118","3381000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","5","2020","","","953","12532","133","4699500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","6","2020","","","1075","12843","135","4816125"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","7","2020","","","824","10107","152","3790125"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","8","2020","","","1020","12677","203.5","4753875"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","9","2020","","","999","11949","194","4480875"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","10","2020","","","1083","13001","211","4875375"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","11","2020","","","1058","12985","210","4869375"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2179","SAN JOSE-QUEBRADA HONDA","12","2020","","","1108","15084","226.5","5656500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","1","2020","","","7207","99802","5232","49901000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","2","2020","","","7984","108113","4876","54032000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","3","2020","","","5874","79422","2257","39711000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","4","2020","","","3226","43557","1633","21778500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","5","2020","","","4777","60545","2016","30272500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","6","2020","","","4981","62044","2109","31022000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","7","2020","","","3975","48829","1962","24414500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","8","2020","","","4935","61246","2148","30623000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","9","2020","","","4675","57727","2083","28863500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","10","2020","","","4863","62809","2209","31404500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","11","2020","","","4997","62731","2205","31365500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2205","SAN JOSE-TIRRASES x SAN FRANCISCO Y VICEVERSA","12","2020","","","5505","72873","2353","36436500"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2206","SAN JOSE-SAN FRANCISCO DE DOS RIOS-LA COLINA Y VICEVERSA","1","2020","","","","","",""
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2206","SAN JOSE-SAN FRANCISCO DE DOS RIOS-LA COLINA Y VICEVERSA","2","2020","","","","","",""
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2206","SAN JOSE-SAN FRANCISCO DE DOS RIOS-LA COLINA Y VICEVERSA","3","2020","","","","","",""
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72","SAN JOSE-TIRRASES x SAN FRANCISCO, SAN JOSE-LA COLINA, SAN JOSE-Bº SAN JOSE, SAN JOSE-SAN ANTONIO-PATARRA-GUATUSO, SAN JOSE-EL BOSQUE-SAN ANTONIO-SAN LORENZO, SAN JOSE-LINDA VISTA x SAN FRANCISCO, SAN JOSE-LINDA VISTA x DESAMPARADOS, SAN JOSE-Bº FATIMA, SAN JOSE-RIO AZUL-QUEBRADAS","R2206","SAN JOSE-SAN FRANCISCO DE DOS RIOS-LA COLINA Y VICEVERSA","4","2020","","","","","",""
