"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 C","SAN JOSE-LINDA VISTA x DESAMPARADOS","R0210","","12","2018","","","4845","72882","1391","23322240"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 D","SAN JOSE-SAN ANTONIO-SAN LORENZO","R0208","","10","2018","","","4501","57113","1187","18276160"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 D","SAN JOSE-SAN ANTONIO-SAN LORENZO","R0208","","11","2018","","","4292","56553","1146","18096960"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 D","SAN JOSE-SAN ANTONIO-SAN LORENZO","R0208","","12","2018","","","3643","54933","1166","17578560"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 E","SAN JOSE-SAN ANTONIO-RIO AZUL-QUEBRADAS","R0212","","10","2018","","","12245","160782","2053","51450240"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 E","SAN JOSE-SAN ANTONIO-RIO AZUL-QUEBRADAS","R0212","","11","2018","","","11810","159204","1982","50945280"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 E","SAN JOSE-SAN ANTONIO-RIO AZUL-QUEBRADAS","R0212","","12","2018","","","10232","154645","2016","49486400"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","72 F","SAN JOSE-QUEBRADA HONDA","R2179","SAN JOSE-QUEBRADA HONDA","12","2018","","","1486","22350","591","7152000"
"AUTOTRANSPORTES SAN ANTONIO, S.A.","3-101-053317","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0002","DESAMPARADOS-MORAVIA","12","2018","","","3828","50421","443","18151560"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0516","SAN JOSE-CIUDAD QUESADA (REGULAR)","10","2018","","","2121","42929","729","79848157"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0516","SAN JOSE-CIUDAD QUESADA (REGULAR)","11","2018","","","2175","42368","708","79907346"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0516","SAN JOSE-CIUDAD QUESADA (REGULAR)","12","2018","","","2249","47857","742","88646433"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0537","SAN JOSE-CIUDAD QUESADA-LA FORTUNA-GUATUSO","10","2018","","","1006","10578","124","27796694"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0537","SAN JOSE-CIUDAD QUESADA-LA FORTUNA-GUATUSO","11","2018","","","1037","9566","120","25497518"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0537","SAN JOSE-CIUDAD QUESADA-LA FORTUNA-GUATUSO","12","2018","","","1159","9919","124","26879623"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0545","SAN JOSE-CIUDAD QUESADA-PITAL","10","2018","","","624","8563","124","18152852"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0545","SAN JOSE-CIUDAD QUESADA-PITAL","11","2018","","","681","8102","120","17419514"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0545","SAN JOSE-CIUDAD QUESADA-PITAL","12","2018","","","701","7233","124","15805251"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0550","SAN JOSE-CIUDAD QUESADA-VENECIA-SAN MIGUEL","10","2018","","","201","4299","62","9545972"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0550","SAN JOSE-CIUDAD QUESADA-VENECIA-SAN MIGUEL","11","2018","","","228","3441","60","7753383"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0550","SAN JOSE-CIUDAD QUESADA-VENECIA-SAN MIGUEL","12","2018","","","230","3625","62","8301294"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0555","SAN JOSE-CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE","10","2018","","","878","9084","124","27387105"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0555","SAN JOSE-CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE","11","2018","","","772","8634","120","26391483"
"AUTOTRANSPORTES SAN JOSE A VENECIA DE SAN CARLOS, S.A.","3-101-012570","205","SAN JOSE-CIUDAD QUESADA (SERVICIO DIRECTO)","R0555","SAN JOSE-CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE","12","2018","","","964","11544","124","35843148"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0316","SAN JOSE-SAN JUAN DE TOBOSI-LOMA LARGA Y VICEVERSA","10","2018","","","3466","36329","536","33270726"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0316","SAN JOSE-SAN JUAN DE TOBOSI-LOMA LARGA Y VICEVERSA","11","2018","","","3440","37163","520","32726586"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0316","SAN JOSE-SAN JUAN DE TOBOSI-LOMA LARGA Y VICEVERSA","12","2018","","","3183","33020","466","29520791"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0318","","10","2018","","","281","446","69","211500"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0318","","11","2018","","","294","449","65","222000"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0318","","12","2018","","","60","181","12","40000"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0319","LOMA LARGA-SAN JUAN SUR-SAN JUAN NORTE-EL ALUMBRE-","10","2018","","","174","3191","52","2157577"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0319","LOMA LARGA-SAN JUAN SUR-SAN JUAN NORTE-EL ALUMBRE-","11","2018","","","203","2946","52","2120815"
"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.","3-101-083800","126","SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO","R0319","LOMA LARGA-SAN JUAN SUR-SAN JUAN NORTE-EL ALUMBRE-","12","2018","","","190","2779","47","2058190"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1248","HEREDIA-SANTA BARBARA","10","2018","","","10636","136629","2136","50552730"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1248","HEREDIA-SANTA BARBARA","11","2018","","","12346","161160","2074","50749940"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1248","HEREDIA-SANTA BARBARA","12","2018","","","12501","152678","2068","48275380"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1249","SANTA BARBARA-SAN BOSCO","10","2018","","","1245","15862","284","5868940"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1249","SANTA BARBARA-SAN BOSCO","11","2018","","","1228","15981","276","5029780"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1249","SANTA BARBARA-SAN BOSCO","12","2018","","","1309","15777","278","4987230"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1250","HEREDIA-SAN JUAN-CINCO ESQUINAS","10","2018","","","1385","17752","346","6568240"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1250","HEREDIA-SAN JUAN-CINCO ESQUINAS","11","2018","","","1477","19345","334","6114620"
"AUTOTRANSPORTES SANTA BARBARA, LIMITADA","3-102-003000","428","HEREDIA-SANTA BARBARA   EXT ZETILLAL-SAN BOSCO","R1250","HEREDIA-SAN JUAN-CINCO ESQUINAS","12","2018","","","1634","20298","333","6418390"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1981","GRECIA - ARENA - SANTA GERTRUDIS NORTE","10","2018","","","390","2791","114","1326416.46"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1981","GRECIA - ARENA - SANTA GERTRUDIS NORTE","11","2018","","","383","2736","110","1300932.51"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1981","GRECIA - ARENA - SANTA GERTRUDIS NORTE","12","2018","","","396","2435","107.5","1156907.3"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1982","GRECIA - ARENA - GUAYABAL","10","2018","","","220","1538","40.5","728217.76"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1982","GRECIA - ARENA - GUAYABAL","11","2018","","","219","1512","39","717736.44"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1982","GRECIA - ARENA - GUAYABAL","12","2018","","","228","1409","38.5","668513.22"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1983","GRECIA - ARENA - GUAYABAL - SANTA GERTRUDIS NORTE","10","2018","","","394","2818","104.5","1339352.72"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1983","GRECIA - ARENA - GUAYABAL - SANTA GERTRUDIS NORTE","11","2018","","","389","2748","101","1307595.65"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1983","GRECIA - ARENA - GUAYABAL - SANTA GERTRUDIS NORTE","12","2018","","","410","2514","100.5","1193982.6285"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1984","GRECIA - ARENA - CALLE SITIO","10","2018","","","95","692","17.5","328370.36"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1984","GRECIA - ARENA - CALLE SITIO","11","2018","","","96","666","17","318023.19"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1984","GRECIA - ARENA - CALLE SITIO","12","2018","","","108","653","18","309871.7985"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1985","GRECIA - ARENA - CALLE SITIO - POAS","10","2018","","","1267","9031","201","4291827.72"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1985","GRECIA - ARENA - CALLE SITIO - POAS","11","2018","","","1243","8841","194","4199632.13"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","241","GRECIA-SAN VICENTE-LA ARENA-EL GUAYABAL-SANTA GERTRUDIS","R1985","GRECIA - ARENA - CALLE SITIO - POAS","12","2018","","","1334","8189","195","3890120.0381"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","242","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","R0670","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","10","2018","","","3690","26193","518","12442330"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","242","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","R0670","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","11","2018","","","3452","25833","500","12270465"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","242","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","R0670","GRECIA-BARRIO LATINO-LOS ANGELES-CAJON","12","2018","","","3315","25241","500","11987305"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2008","GRECIA-LICEO-CRUCE DE CARBONAL","10","2018","","","213","1087","27","515853.23"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2008","GRECIA-LICEO-CRUCE DE CARBONAL","11","2018","","","215","1057","26","501167.77"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2008","GRECIA-LICEO-CRUCE DE CARBONAL","12","2018","","","206","1069","25.5","506680.187"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2009","GRECIA-LICEO-CARBONAL","10","2018","","","97","508","11.5","241696"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2009","GRECIA-LICEO-CARBONAL","11","2018","","","104","506","11","241123"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2009","GRECIA-LICEO-CARBONAL","12","2018","","","85","443","10.5","209586"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2010","GRECIA-LICEO-CARBONAL ARRIBA","10","2018","","","238","1213","29","576065.17"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2010","GRECIA-LICEO-CARBONAL ARRIBA","11","2018","","","242","1180","28","560530.44"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2010","GRECIA-LICEO-CARBONAL ARRIBA","12","2018","","","235","1226","28.5","579891.517"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2011","GRECIA-LICEO-CARBONAL-SAN MIGUEL ARRIBA","10","2018","","","254","1297","29","617878.25"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2011","GRECIA-LICEO-CARBONAL-SAN MIGUEL ARRIBA","11","2018","","","258","1276","28","605809.75"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2011","GRECIA-LICEO-CARBONAL-SAN MIGUEL ARRIBA","12","2018","","","254","1305","28","619137.5"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2012","GRECIA-LICEO-SAN MIGUEL CENTRO","10","2018","","","216","1099","27","522722.64"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2012","GRECIA-LICEO-SAN MIGUEL CENTRO","11","2018","","","246","1222","26","581119.52"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2012","GRECIA-LICEO-SAN MIGUEL CENTRO","12","2018","","","233","1175","26","559425.39"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2013","GRECIA-BARRIO LATINO-SAN MIGUEL ARRIBA","10","2018","","","166","841","21.5","400050.54"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2013","GRECIA-BARRIO LATINO-SAN MIGUEL ARRIBA","11","2018","","","163","823","21","389637.55"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2013","GRECIA-BARRIO LATINO-SAN MIGUEL ARRIBA","12","2018","","","177","907","22.5","431194.23"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2014","GRECIA-LICEO-SAN MIGUEL ARRIBA","10","2018","","","3529","17948","440.5","8524309.31"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2014","GRECIA-LICEO-SAN MIGUEL ARRIBA","11","2018","","","3638","17913","425","8508102.36"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2014","GRECIA-LICEO-SAN MIGUEL ARRIBA","12","2018","","","3552","18053","425.5","8574773.63"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2015","GRECIA-BARRIO LATINO-CARBONAL ","10","2018","","","549","2773","76","1319193.06"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2015","GRECIA-BARRIO LATINO-CARBONAL ","11","2018","","","554","2746","74","1302788.86"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2015","GRECIA-BARRIO LATINO-CARBONAL ","12","2018","","","581","2971","79","1410940.2033"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2016","GRECIA-BARRIO LATINO-CARBONAL ARRIBA","10","2018","","","2791","14200","359.5","6743904.97"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2016","GRECIA-BARRIO LATINO-CARBONAL ARRIBA","11","2018","","","2889","14251","347","6766479.25"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2016","GRECIA-BARRIO LATINO-CARBONAL ARRIBA","12","2018","","","2835","14404","350","6839564.31"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2017","GRECIA-BARRIO LATINO-SAN MIGUEL CENTRO","10","2018","","","47","237","8","112367.13"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2017","GRECIA-BARRIO LATINO-SAN MIGUEL CENTRO","11","2018","","","45","224","8","106008.66"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2017","GRECIA-BARRIO LATINO-SAN MIGUEL CENTRO","12","2018","","","63","325","10","154284.12"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2018","GRECIA-HIGUERONES","10","2018","","","401","2051","54","973845.34"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2018","GRECIA-HIGUERONES","11","2018","","","399","1960","52","930204.67"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2018","GRECIA-HIGUERONES","12","2018","","","396","2012","52","955761.33"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2019","GRECIA-HIGUERONES-CRUCE CARBONAL","10","2018","","","225","1140","27","541712.53"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2019","GRECIA-HIGUERONES-CRUCE CARBONAL","11","2018","","","227","1125","26","533609.56"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2019","GRECIA-HIGUERONES-CRUCE CARBONAL","12","2018","","","217","1101","25","523479.06"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","243","GRECIA-BARRIO LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL-EXT HIGUERONES","R2020","GRECIA-HIGUERONES-CARBONAL","10","2018","","","23","113","4","53006.88"
