"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","2","2019","","","1931","16170","326","7680549.25"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","3","2019","","","2126","16787","355.5","7973471.34"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","4","2019","","","1851","14078","318.5","6712825.32"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","5","2019","","","2039","16111","359.5","7812162.74"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","6","2019","","","1927","15162","342.5","7353319.82"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","7","2019","","","1878","14812","359.5","7182940"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","8","2019","","","2126","15716","355.5","7622770"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","9","2019","","","2032","15438","343","7485550"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","10","2019","","","2093","16592","365","7969885"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","11","2019","","","2231","16424","351.5","7884640"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","244","GRECIA-SAN VICENTE-LA ARENA-GUAYABAL-SANTA GERTRUDIS Y VICEVERSA, GRECIA-B LATINO-LOS ANGELES-CAJON Y VICEVERSA, GRECIA-B° LATINO-SAN ROQUE-SAN MIGUEL-CARBONAL CON EXT. HIGUERONES Y VICEVERSA, GRECIA - COOPERATIVA - SANTA GERTRUDIS - SAN RAFAEL - SAN PEDRO DE POAS Y RAMALES","R2032","GRECIA-CALLE SAN JOSE- SANTA ROSA-GUATUSA-SAN RAFA","12","2019","","","2300","15197","350","7294310"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","5","2019","","","450","9193","270","2435955"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","6","2019","","","412","8770","252.5","2323440"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","7","2019","","","503","8475","260","2246235"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","8","2019","","","504","8613","260","2282135"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","9","2019","","","520","8211","250","2175635"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","10","2019","","","557","9628","270","2551220"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","11","2019","","","638","9705","260","2572185"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R0933","SARCHI NORTE-SABANILLAS","12","2019","","","741","8001","250","2411765"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2033","","1","2019","","","319","9054","121.5","1494292.933"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2034","","1","2019","","","430","12396","164.5","2045682.6081"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","2","2019","","","361","13849","148","2285111.131"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","3","2019","","","587","14416","163","2378863.18"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","4","2019","","","514","11654","150","1961202.07"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","5","2019","","","551","11317","164.5","2233011.11"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","6","2019","","","538","11500","157.5","2268392.32"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","7","2019","","","658","11095","164.5","2188925"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","8","2019","","","673","11405","164.5","2248040"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","9","2019","","","720","11484","157.5","2265720"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","10","2019","","","698","12064","164.5","2382180"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","11","2019","","","785","11969","159","2363315"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2223","SARCHI-EL INVU LOS ANGELES","12","2019","","","601","6539","163","3299510"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","2","2019","","","247","9896","108","1633101.3258"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","3","2019","","","415","10138","117","1672454.9"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","4","2019","","","374","8399","110","1411883.91"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","5","2019","","","395","8218","121.5","1623150.77"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","6","2019","","","371","7899","112.5","1558486.29"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","7","2019","","","459","7777","121.5","1535220"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","8","2019","","","475","8099","121","1593540"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","9","2019","","","506","8010","113","1582115"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","10","2019","","","505","8723","121.5","1723885"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","11","2019","","","543","8337","116.5","1644050"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2224","SARCHI-PUEBLO NUEVO","12","2019","","","460","4979","117.5","2265670"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","2","2019","","","380","14538","156","2399052.5427"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","3","2019","","","611","14918","171","2461353.61"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","4","2019","","","535","12126","158","2039390.1"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","5","2019","","","575","11893","174","2347570.38"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","6","2019","","","549","11708","165","2310546.93"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","7","2019","","","670","11301","174","2230920"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","8","2019","","","688","11759","174","2316240"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","9","2019","","","748","11809","165","2330455"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","10","2019","","","738","12711","174","2510885"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","11","2019","","","800","12114","168","2390085"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2225","SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS","12","2019","","","727","7816","171","3367710"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2226","GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","2","2019","","","4","212","2","35060"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2226","GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","3","2019","","","10","249","2.5","40918.34"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2226","GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","4","2019","","","7","167","2","28328.89"
"AUTOTRANSPORTES SANTA GERTRUDIS, LIMITADA","3-102-005073","277","SARCHÍ NORTE-PUEBLO NUEVO-EL INVU LOS ANGELES, SARCHI-ALTO CASTRO-SAN PEDRO-CALLE RATONCILLAL-LAS TROJAS Y VICEVERSA, GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","R2226","GRECIA-ALTO CASTRO-SAN PEDRO-LA LUISA","5","2019","","","8","141","2","28332.78"
